"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
543475,"Lyles, Jordan","R",2813,118,"43.6",-1.7070949597766396,5.933096338428724,0.022564872032256655,4.282179399914961
543518,"McGough, Scott","R",1189,109,"46.3",-1.4251167013665693,6.004238856181665,0.03916942929018079,4.472742099144115
543521,"McHugh, Collin","R",1017,144,"24.9",-2.3918173479152824,5.311976401179941,-0.250053742000957,4.319412095271647
543859,"Tonkin, Michael","R",1283,144,"14.6",-2.8925889521161445,5.316204208885424,-0.5714815537197661,4.713280257598682
547179,"Lorenzen, Michael","R",2363,9999,"41.3",-1.7510709182897037,5.739517562420652,0.011864957269792848,4.189209869625532
547973,"Chapman, Aroldis","L",1008,9999,"49.5",1.4230581690091713,6.082212301587302,-0.16145362023597318,4.225709053065671
548384,"Raley, Brooks","L",982,121,"33.0",2.1750912254246773,5.589765784114053,0.2298734108788859,4.324760495696149
548389,"Stripling, Ross","R",1453,137,"64.8",-0.8877795842224563,6.9381761871988985,0.11738052857631823,4.795134010584776
554340,"García, Yimi","R",1100,141,"25.8",-2.5659192825072417,5.100981818181818,-0.34011119891427644,4.0266103876195105
554430,"Wheeler, Zack","R",3055,143,"31.1",-2.4173785163470645,5.399178396072013,-0.28397164278775044,4.112904425316027
571510,"Boyd, Matthew","L",1178,116,"23.9",2.595283615897839,5.314414261460102,0.3605792150507371,4.322778073807081
