"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2024","Drury, Brandon","592273","108","360","1397",-25.339360803901762,-22.730202029542177,-18.478620193436758,9.272161657851004,6.597299761226166
"2024","Newman, Kevin","621028","109","310","1070",-3.616357612091578,-1.608292920897778,-8.332793815308376,2.864673972931632,3.4600551511829467
"2024","Perdomo, Geraldo","672695","109","388","1580",0.4165173319947678,-8.405345222434743,-12.10471512010804,14.83492039741289,6.09165727712467
"2024","Laureano, Ramón","657656","144","309","1180",4.1915424854091174,2.372833333734415,-10.073150454038071,6.430729832083029,5.461129773629738
"2024","Jiménez, Eloy","650391","110","348","1201",-15.27945344310051,-10.700501456602668,-13.84737527722614,4.172629604009649,5.095793686718653
"2024","Benson, Will","666181","113","388","1656",-6.421442977895906,-3.3020512757042466,-22.758745530546037,13.606214538342007,6.033139290012396
"2024","Robert Jr., Luis","673357","145","423","1609",-5.229198953601697,-0.9222266391336109,-15.412221577600892,5.403617550610303,5.701631712522489
"2024","Yelich, Christian","592885","158","312","1268",18.708526854314055,5.969568565961597,-6.072613090288271,12.040467690230269,6.771103688410475
"2024","Kepler, Max","596146","142","399","1498",-1.396843673218686,-2.0002973979896486,-12.536359371944574,6.978906959980565,6.160906136734965
"2024","Lindor, Francisco","596019","121","689","2713",25.53405555480156,2.595385340639873,-12.639341348322143,20.922741381996268,14.6552701804874
"2024","De La Cruz, Bryan","650559","134","621","2394",-9.691244573303953,-6.653389254913396,-23.69852818354218,12.667554446011149,7.99311841914058
"2024","Solano, Donovan","456781","135","309","1273",6.542698818553917,4.314711050484484,-11.352562749756554,8.243125910421227,5.337424607404754
"2024","Arraez, Luis","650333","135","669","2416",4.506051677862695,-19.3766689010766,-0.30953553382605103,15.487520715481837,8.704735397283553
"2024","Siani, Michael","672279","138","333","1288",-17.614136977240253,-11.799764812367327,-18.38820129141902,8.45788161462119,4.115947511924913
"2024","Lowe, Brandon","664040","139","423","1624",9.725396874936859,7.263101230283736,-15.01636552840002,9.813262492468983,7.665398680584135
"2024","Heim, Jonah","641680","140","491","1781",-21.02395489656822,-14.429410464520107,-23.632910268216666,9.558881983086303,7.479483853082147
